dates,1m,3m,6m,9m,12m,2y,3y,4y,5y,6y,7y,8y,9y,10y,11y,12y,13y,14y,15y,16y,17y,18y,19y,20y,21y,22y,23y,24y,25y,26y,27y,28y,29y,30y
2015-12-22,0.9996796026873388,0.9989855301940879,0.997622167563612,0.9959432740589393,0.9939162387028995,0.9828378212514761,0.9682790483900224,0.9514113377571142,0.9329677585987604,0.9133305266977411,0.8929398964817872,0.8722229548868937,0.851421323566828,0.8306291106077719,0.8098928727579282,0.7893093185100886,0.7690213399103761,0.7491278460767009,0.7296908778278494,0.7107743593805071,0.6924238156771555,0.6746528684824769,0.6575033616150489,0.6409427492513993,0.6249707237679744,0.6095595051999579,0.594669989271081,0.5802527116539788,0.566248745827767,0.5525905396681329,0.5392026981412188,0.5260027213642583,0.5129227522749739,0.4998261053119121
2015-12-23,0.9996841831051541,0.9989730556987416,0.9975798712323902,0.9958651678231981,0.99387672549423,0.9826911947226608,0.9679897139588751,0.9510670582385833,0.932598011059505,0.9127996120495157,0.8921708125106784,0.8712905995875618,0.8504139126486021,0.829609032212108,0.8088373227158541,0.7882072081612083,0.7678342535453019,0.7478332335338671,0.7282624132155677,0.7091956882842879,0.6906912582674852,0.6727631053348108,0.6554225204451611,0.6386983725971811,0.6225604151177256,0.606998374682379,0.5919569600125414,0.5774236859011329,0.5633234344042659,0.549609473258733,0.53622882584131,0.5230613550529957,0.5100821717713692,0.4971576332534836
2015-12-24,0.9996800190872237,0.9989730556987416,0.997564943971765,0.9958354162890791,0.9937878322605393,0.9825058483393299,0.9678470391990758,0.9512299591001828,0.9331729560917265,0.9135697099322179,0.8929564194907125,0.8721520131284556,0.851466116129454,0.8309023499275308,0.8103609260193533,0.7899317690667357,0.769743795089931,0.7499192635189706,0.730539669775668,0.711693940526737,0.6934293307024783,0.6757758442916882,0.6587166181057357,0.64227997959315,0.6264350981249782,0.6111366403253454,0.5963438618619112,0.5820242047396417,0.5680806178660095,0.5544624768058213,0.5410931387386545,0.5278477941597056,0.5146764718865491,0.5014405154415754
2015-12-28,0.999678769888609,0.9989605815149337,0.9975450416524931,0.9957870738373625,0.9937384540013376,0.9822712410163017,0.9674133633211315,0.9506657884006581,0.9326191562778785,0.9131954402278042,0.892867483983405,0.8723307159479254,0.8518479967828025,0.8314570559764515,0.8110797034562872,0.7907979667100145,0.7707447917988267,0.7510497641952181,0.7317791465347451,0.7130312880202591,0.6948373390926756,0.6772386532446815,0.6602477133251373,0.6438463043463796,0.628034041514971,0.6127830408777066,0.5980540723893207,0.5837975150505028,0.5699542456381926,0.5564564662032336,0.5432284777507141,0.5301874094180307,0.5172439140579345,0.5043244347561228
2015-12-29,0.9996800190872237,0.9989580867155557,0.9974903143690476,0.9956941207747098,0.9935113771955358,0.9815489860862219,0.965998419413263,0.9485060511645335,0.9297821149557609,0.9098059459772802,0.8890068430368621,0.8679818923517543,0.8469870904320984,0.8260848526704873,0.8052348903302007,0.7845365945099063,0.764108231587111,0.7440464088153719,0.7244527193384022,0.705374353284246,0.6868660519488133,0.6689386846573241,0.6516313399886309,0.6349252125558801,0.6188192195293649,0.6032849767055487,0.5882828854229888,0.5737814026989039,0.5597225822646144,0.5460204971705566,0.5326593439958075,0.5195190849998763,0.5065327613503351,0.49360780332298737
2015-12-30,0.9996721075487239,0.9989356340818858,0.9974604656544438,0.9956643794596429,0.9935113771955358,0.9815392022340715,0.966202065853057,0.9488797699316683,0.9302490797676113,0.9104895255306144,0.8899943223286927,0.8692230565466865,0.8484143583667771,0.8276488512950376,0.80694087568059,0.7863814053856373,0.7661112997422079,0.7462190875433364,0.7267827003153687,0.7078607726487076,0.6894939338139318,0.6717060902898611,0.6545210619876921,0.6379345519120038,0.6219290126559789,0.6064747411998594,0.5915309051515454,0.5770648440051276,0.5630175166120006,0.5493213226651968,0.5359008874927608,0.522673801500574,0.5095932413939107,0.49652389827924714
2015-12-31,0.9996783534897647,0.9989431181809645,0.9975052393962699,0.9957164279270577,0.9935804765410681,0.9816461937793823,0.9664036402232801,0.9494279162266653,0.9313292030000686,0.9120113845924159,0.8918268657718015,0.8713048878013775,0.85069203868066,0.8300730345003584,0.8094635185117607,0.7889595181333825,0.7687217375994745,0.7488521906445054,0.7294448775172832,0.7105902460817584,0.6923228236507103,0.6746722038438,0.657652031688367,0.6412451880075938,0.6254189186610557,0.61016065102502,0.5953950972711902,0.5810880881265077,0.5671411873403068,0.5534829531519997,0.5400344278088417,0.5267098621044195,0.5133753405068473,0.4999531541137318
2016-01-04,0.9996741895203988,0.998945612905578,0.9975176772601383,0.9957498905297464,0.9936545222210961,0.9820174338557882,0.9672133151927845,0.950368797135965,0.9321071674120452,0.9127237277048228,0.8926158011166687,0.8721661534496034,0.8516078197072666,0.8310686711657831,0.8105833932253551,0.7902798945944742,0.7702649248339044,0.7506415282701653,0.7314535608261776,0.7127581487358552,0.6946087357965358,0.6770297241509943,0.6600145651881874,0.643572372912845,0.6277013220191767,0.6123549315345401,0.5975271435864308,0.5831501995959418,0.569182995928627,0.5555580786589683,0.5422201578900647,0.5290672376922017,0.5160313632984932,0.5030187192216653
2016-01-05,0.9996721075487239,0.9989431181809645,0.9975400661967587,0.9958131038050517,0.9937483292606214,0.9823690804703799,0.9680236835854896,0.9516416488218369,0.9337389622162552,0.9146190912146588,0.8946751844765731,0.8743202570262583,0.8538044454542181,0.8332646782467108,0.8127674219361221,0.7924388479859777,0.7723919592257459,0.7527115194809471,0.7334814070675099,0.714725342629224,0.6964980638750139,0.6788251683348108,0.6617321562296571,0.6452000943724617,0.6292279952111465,0.613804724515449,0.5988919034354362,0.5844406869697659,0.5703926620012335,0.5567002663303007,0.5433096888443194,0.53012018201561,0.5170649898504452,0.50405132111045
2016-01-06,0.9996721075487239,0.9989431181809645,0.9975898229876619,0.995939554436562,0.9940150354714264,0.9832780325239631,0.9695852686871,0.9540278209325074,0.9370103273655532,0.9184949702060135,0.8988991761986277,0.8788581009527385,0.8586894468372279,0.8385065061941495,0.818380996045472,0.7984087462703277,0.7787173758353978,0.7593967336651684,0.7404712281005266,0.7220003901203685,0.7040115824046574,0.6865429476154584,0.6696195775017649,0.6532382135989458,0.6373990546203434,0.6221094995060178,0.607297326370177,0.5929688026375634,0.579068615723605,0.5655323187401652,0.5523276832189241,0.5393558130477961,0.5265730599781561,0.5138889162477304
